match_id,season,innings,over,phase_int,over_num,cum_runs,cum_wickets,current_rpo,required_rpo,rate_differential,balls_remaining,is_chasing,pp_runs,pp_wickets,last3_rpo,last3_wickets,boundary_rate,venue_factor,venue_avg_score,is_chinnaswamy,is_wankhede,win_prob_pre,sub_player_type,sub_auction_val,sub_form,has_impact_rule,season_year,wickets_remaining,optimal_sub,win_prob
109,2022,2,7,1,7,81,3,11.571,16.615,-5.044,78,1,76,2,6.0,2,0.105,1.18,185,0,1,0.0278,0,0.0,0.5,0,2022,7,0,0.027782726447730728
109,2022,2,8,1,8,87,3,10.875,17.5,-6.625,72,1,76,2,6.316,2,0.053,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,7,0,0.02
109,2022,2,9,1,9,100,3,11.111,17.909,-6.798,66,1,76,2,7.579,1,0.105,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,7,0,0.02
109,2022,2,10,1,10,114,4,11.4,18.3,-6.9,60,1,76,2,10.421,1,0.211,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,11,1,11,123,4,11.182,19.333,-8.152,54,1,76,2,11.368,1,0.263,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,12,1,12,134,4,11.167,20.375,-9.208,48,1,76,2,10.737,1,0.211,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,13,1,13,138,4,10.615,22.714,-12.099,42,1,76,2,7.579,0,0.105,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,14,1,14,147,4,10.5,25.0,-14.5,36,1,76,2,7.579,0,0.105,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,15,2,15,160,4,10.667,27.4,-16.733,30,1,76,2,8.667,0,0.167,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,6,0,0.02
109,2022,2,16,2,16,176,5,11.0,30.25,-19.25,24,1,76,2,12.667,1,0.389,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,5,0,0.02
109,2022,2,17,2,17,193,5,11.353,34.667,-23.314,18,1,76,2,14.526,1,0.474,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,5,0,0.02
109,2022,2,18,2,18,209,5,11.611,44.0,-32.389,12,1,76,2,15.474,1,0.526,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,5,0,0.02
109,2022,2,19,2,19,224,6,11.789,73.0,-61.211,6,1,76,2,14.4,1,0.45,1.18,185,0,1,0.02,0,0.0,0.5,0,2022,4,0,0.02
110,2022,1,1,0,1,15,1,15.0,15.0,0.0,114,0,90,1,15.0,1,0.5,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,9,0,0.98
110,2022,1,2,0,2,22,1,11.0,11.0,0.0,108,0,90,1,10.154,1,0.308,1.1,178,0,0,0.9141,0,0.0,0.5,0,2022,9,0,0.9141191457987734
110,2022,1,3,0,3,38,1,12.667,12.667,0.0,102,0,90,1,12.0,1,0.368,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,9,0,0.98
110,2022,1,4,0,4,46,1,11.5,11.5,0.0,96,0,90,1,9.789,0,0.263,1.1,178,0,0,0.9424,0,0.0,0.5,0,2022,9,0,0.9424050347319578
110,2022,1,5,0,5,62,1,12.4,12.4,0.0,90,0,90,1,13.333,0,0.389,1.1,178,0,0,0.976,0,0.0,0.5,0,2022,9,0,0.9759904234347713
110,2022,1,6,1,6,90,1,15.0,15.0,0.0,84,0,90,1,17.333,0,0.5,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,9,0,0.98
110,2022,1,7,1,7,91,2,13.0,13.0,0.0,78,0,90,1,15.0,1,0.444,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,8,0,0.98
110,2022,1,8,1,8,101,3,12.625,12.625,0.0,72,0,90,1,13.0,2,0.389,1.1,178,0,0,0.9772,0,0.0,0.5,0,2022,7,0,0.9771903996573185
110,2022,1,9,1,9,129,3,14.333,14.333,0.0,66,0,90,1,12.316,2,0.368,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,7,0,0.98
110,2022,1,10,1,10,142,3,14.2,14.2,0.0,60,0,90,1,16.105,1,0.526,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,7,0,0.98
110,2022,1,11,1,11,150,4,13.636,13.636,0.0,54,0,90,1,15.474,1,0.474,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,6,0,0.98
110,2022,1,12,1,12,170,4,14.167,14.167,0.0,48,0,90,1,13.667,1,0.444,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,6,0,0.98
110,2022,1,13,1,13,181,4,13.923,13.923,0.0,42,0,90,1,13.0,1,0.389,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,6,0,0.98
110,2022,1,14,1,14,185,4,13.214,13.214,0.0,36,0,90,1,11.667,0,0.333,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,6,0,0.98
110,2022,1,15,2,15,186,5,12.4,12.4,0.0,30,0,90,1,5.333,1,0.111,1.1,178,0,0,0.9563,0,0.0,0.5,0,2022,5,0,0.9562697518310145
110,2022,1,16,2,16,193,5,12.062,12.062,0.0,24,0,90,1,4.0,1,0.056,1.1,178,0,0,0.9358,0,0.0,0.5,0,2022,5,0,0.9357610240990508
110,2022,1,17,2,17,202,6,11.882,11.882,0.0,18,0,90,1,5.667,2,0.111,1.1,178,0,0,0.9195,0,0.0,0.5,0,2022,4,0,0.9195011380962238
110,2022,1,18,2,18,215,6,11.944,11.944,0.0,12,0,90,1,9.158,1,0.211,1.1,178,0,0,0.9197,0,0.0,0.5,0,2022,4,0,0.9197451104660178
110,2022,1,19,2,19,231,6,12.158,12.158,0.0,6,0,90,1,12.0,1,0.316,1.1,178,0,0,0.9305,0,0.0,0.5,0,2022,4,0,0.9304539984203068
110,2022,2,1,0,1,11,2,11.0,12.684,-1.684,114,1,79,4,11.0,2,0.333,1.1,178,0,0,0.3481,0,0.0,0.5,0,2022,8,0,0.34810747954498267
110,2022,2,2,0,2,27,3,13.5,12.5,1.0,108,1,79,4,13.5,3,0.417,1.1,178,0,0,0.7824,0,0.0,0.5,0,2022,7,0,0.7824497764231124
110,2022,2,3,0,3,39,3,13.0,12.529,0.471,102,1,79,4,12.316,3,0.368,1.1,178,0,0,0.7019,0,0.0,0.5,0,2022,7,0,0.70192273202721
110,2022,2,4,0,4,52,3,13.0,12.5,0.5,96,1,79,4,12.3,1,0.35,1.1,178,0,0,0.7068,0,0.0,0.5,0,2022,7,0,0.7068222210935676
110,2022,2,5,0,5,64,3,12.8,12.533,0.267,90,1,79,4,11.1,0,0.3,1.1,178,0,0,0.6667,0,0.0,0.5,0,2022,7,0,0.6667080326661229
110,2022,2,6,1,6,79,4,13.167,12.357,0.81,84,1,79,4,12.632,1,0.316,1.1,178,0,0,0.7084,0,0.0,0.5,0,2022,6,0,0.7083985833127112
110,2022,2,7,1,7,95,4,13.571,12.077,1.495,78,1,79,4,14.333,1,0.389,1.1,178,0,0,0.8078,0,0.0,0.5,0,2022,6,0,0.807773043863324
110,2022,2,8,1,8,101,4,12.625,12.583,0.042,72,1,79,4,11.684,1,0.263,1.1,178,0,0,0.5679,0,0.0,0.5,0,2022,6,0,0.5679110497092321
110,2022,2,9,1,9,124,4,13.778,11.636,2.141,66,1,79,4,13.5,0,0.35,1.1,178,0,0,0.8758,0,0.0,0.5,0,2022,6,0,0.8757876784148585
110,2022,2,10,1,10,143,4,14.3,10.9,3.4,60,1,79,4,14.4,0,0.35,1.1,178,0,0,0.9507,0,0.0,0.5,0,2022,6,0,0.9507339939159732
110,2022,2,11,1,11,157,4,14.273,10.556,3.717,54,1,79,4,17.684,0,0.474,1.1,178,0,0,0.9613,0,0.0,0.5,0,2022,6,0,0.961347978733195
110,2022,2,12,1,12,160,5,13.333,11.5,1.833,48,1,79,4,12.0,1,0.278,1.1,178,0,0,0.8126,0,0.0,0.5,0,2022,5,0,0.8125502070042588
110,2022,2,13,1,13,172,5,13.231,11.429,1.802,42,1,79,4,9.158,1,0.211,1.1,178,0,0,0.8087,0,0.0,0.5,0,2022,5,0,0.8087267775915986
110,2022,2,14,1,14,185,5,13.214,11.167,2.048,36,1,79,4,8.842,1,0.211,1.1,178,0,0,0.8373,0,0.0,0.5,0,2022,5,0,0.8372755894881747
110,2022,2,15,2,15,192,6,12.8,12.0,0.8,30,1,79,4,10.105,1,0.263,1.1,178,0,0,0.5987,0,0.0,0.5,0,2022,4,0,0.5986876601124521
110,2022,2,16,2,16,211,6,13.188,10.25,2.938,24,1,79,4,13.0,1,0.333,1.1,178,0,0,0.8919,0,0.0,0.5,0,2022,4,0,0.8918713332379965
110,2022,2,17,2,17,229,6,13.471,7.667,5.804,18,1,79,4,14.667,1,0.389,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,4,0,0.98
110,2022,2,18,2,18,239,6,13.278,6.5,6.778,12,1,79,4,14.842,0,0.368,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,4,0,0.98
110,2022,2,19,2,19,256,6,13.474,-4.0,17.474,6,1,79,4,15.882,0,0.412,1.1,178,0,0,0.98,0,0.0,0.5,0,2022,4,0,0.98
111,2022,1,1,0,1,8,0,8.0,8.0,0.0,114,0,67,2,8.0,0,0.167,1.12,180,0,0,0.2915,0,0.0,0.5,0,2022,10,0,0.2915227295902618
111,2022,1,2,0,2,18,0,9.0,9.0,0.0,108,0,67,2,9.0,0,0.25,1.12,180,0,0,0.5429,0,0.0,0.5,0,2022,10,0,0.5428943033486309
111,2022,1,3,0,3,35,0,11.667,11.667,0.0,102,0,67,2,11.667,0,0.333,1.12,180,0,0,0.9551,0,0.0,0.5,0,2022,10,0,0.9550694744849637
111,2022,1,4,0,4,44,0,11.0,11.0,0.0,96,0,67,2,11.368,0,0.316,1.12,180,0,0,0.9052,0,0.0,0.5,0,2022,10,0,0.9051668277101851
111,2022,1,5,0,5,57,1,11.4,11.4,0.0,90,0,67,2,12.316,1,0.316,1.12,180,0,0,0.9325,0,0.0,0.5,0,2022,9,0,0.9325162657648585
111,2022,1,6,1,6,67,2,11.167,11.167,0.0,84,0,67,2,10.105,2,0.211,1.12,180,0,0,0.9093,0,0.0,0.5,0,2022,8,0,0.9092627935421828
111,2022,1,7,1,7,74,2,10.571,10.571,0.0,78,0,67,2,10.0,2,0.167,1.12,180,0,0,0.8315,0,0.0,0.5,0,2022,8,0,0.8314585872598443
111,2022,1,8,1,8,87,2,10.875,10.875,0.0,72,0,67,2,10.0,1,0.167,1.12,180,0,0,0.8651,0,0.0,0.5,0,2022,8,0,0.8650636614084455
111,2022,1,9,1,9,94,2,10.444,10.444,0.0,66,0,67,2,9.0,0,0.167,1.12,180,0,0,0.7915,0,0.0,0.5,0,2022,8,0,0.7914648369536039
111,2022,1,10,1,10,104,2,10.4,10.4,0.0,60,0,67,2,10.0,0,0.222,1.12,180,0,0,0.7728,0,0.0,0.5,0,2022,8,0,0.772766708973203
111,2022,1,11,1,11,113,3,10.273,10.273,0.0,54,0,67,2,8.667,1,0.222,1.12,180,0,0,0.7364,0,0.0,0.5,0,2022,7,0,0.7364221088600407
111,2022,1,12,1,12,120,4,10.0,10.0,0.0,48,0,67,2,8.667,2,0.222,1.12,180,0,0,0.6637,0,0.0,0.5,0,2022,6,0,0.6637386974043525
111,2022,1,13,1,13,126,5,9.692,9.692,0.0,42,0,67,2,7.333,3,0.222,1.12,180,0,0,0.5743,0,0.0,0.5,0,2022,5,0,0.5742920740403886
111,2022,1,14,1,14,129,6,9.214,9.214,0.0,36,0,67,2,5.333,3,0.111,1.12,180,0,0,0.4368,0,0.0,0.5,0,2022,4,0,0.43683920889452454
111,2022,1,15,2,15,144,6,9.6,9.6,0.0,30,0,67,2,8.0,2,0.167,1.12,180,0,0,0.522,0,0.0,0.5,0,2022,4,0,0.5219858136524724
111,2022,1,16,2,16,156,8,9.75,9.75,0.0,24,0,67,2,10.0,3,0.222,1.12,180,0,0,0.5459,0,0.0,0.5,0,2022,2,0,0.5458706565541935
111,2022,1,17,2,17,170,8,10.0,10.0,0.0,18,0,67,2,13.667,2,0.333,1.12,180,0,0,0.5939,0,0.0,0.5,0,2022,2,0,0.5938731029341422
111,2022,1,18,2,18,184,8,10.222,10.222,0.0,12,0,67,2,13.333,2,0.333,1.12,180,0,0,0.6329,0,0.0,0.5,0,2022,2,0,0.6329489632203418
111,2022,1,19,2,19,206,8,10.842,10.842,0.0,6,0,67,2,16.667,0,0.444,1.12,180,0,0,0.7516,0,0.0,0.5,0,2022,2,0,0.7515988755675691
111,2022,2,1,0,1,9,0,9.0,11.053,-2.053,114,1,64,2,9.0,0,0.167,1.12,180,0,0,0.3912,0,0.0,0.5,0,2022,10,0,0.3912394416758328
111,2022,2,2,0,2,17,1,8.5,11.222,-2.722,108,1,64,2,8.5,1,0.167,1.12,180,0,0,0.2283,0,0.0,0.5,0,2022,9,0,0.22832775682383086
111,2022,2,3,0,3,38,1,12.667,10.647,2.02,102,1,64,2,12.667,1,0.333,1.12,180,0,0,0.9293,0,0.0,0.5,0,2022,9,0,0.9292803023107846
111,2022,2,4,0,4,53,1,13.25,10.375,2.875,96,1,64,2,14.667,1,0.444,1.12,180,0,0,0.963,0,0.0,0.5,0,2022,9,0,0.9630307907033229
111,2022,2,5,0,5,60,1,12.0,10.6,1.4,90,1,64,2,14.333,0,0.444,1.12,180,0,0,0.8889,0,0.0,0.5,0,2022,9,0,0.8889440332885926
111,2022,2,6,1,6,64,2,10.667,11.071,-0.405,84,1,64,2,8.211,1,0.211,1.12,180,0,0,0.5978,0,0.0,0.5,0,2022,8,0,0.5977720379574957
111,2022,2,7,1,7,78,3,11.143,10.846,0.297,78,1,64,2,7.895,2,0.158,1.12,180,0,0,0.672,0,0.0,0.5,0,2022,7,0,0.6720259876707195
111,2022,2,8,1,8,87,3,10.875,11.0,-0.125,72,1,64,2,8.1,2,0.15,1.12,180,0,0,0.5939,0,0.0,0.5,0,2022,7,0,0.5938731029341427
111,2022,2,9,1,9,99,4,11.0,10.909,0.091,66,1,64,2,11.053,2,0.263,1.12,180,0,0,0.5776,0,0.0,0.5,0,2022,6,0,0.5775508174971817
111,2022,2,10,1,10,108,4,10.8,11.1,-0.3,60,1,64,2,9.474,1,0.211,1.12,180,0,0,0.5,0,0.0,0.5,0,2022,6,0,0.4999999999999998
111,2022,2,11,1,11,124,4,11.273,10.556,0.717,54,1,64,2,12.333,1,0.278,1.12,180,0,0,0.6929,0,0.0,0.5,0,2022,6,0,0.6929053436635058
111,2022,2,12,1,12,135,5,11.25,10.5,0.75,48,1,64,2,11.368,1,0.263,1.12,180,0,0,0.6457,0,0.0,0.5,0,2022,5,0,0.6456563062257954
111,2022,2,13,1,13,142,5,10.923,11.0,-0.077,42,1,64,2,10.737,1,0.263,1.12,180,0,0,0.4846,0,0.0,0.5,0,2022,5,0,0.4846202378829159
111,2022,2,14,1,14,151,6,10.786,11.333,-0.548,36,1,64,2,8.526,2,0.263,1.12,180,0,0,0.3367,0,0.0,0.5,0,2022,4,0,0.3366865582190253
111,2022,2,15,2,15,161,7,10.733,11.6,-0.867,30,1,64,2,8.667,2,0.222,1.12,180,0,0,0.2363,0,0.0,0.5,0,2022,3,0,0.23625299719454368
111,2022,2,16,2,16,172,7,10.75,11.75,-1.0,24,1,64,2,10.0,2,0.278,1.12,180,0,0,0.2176,0,0.0,0.5,0,2022,3,0,0.21755022357688744
111,2022,2,17,2,17,191,7,11.235,9.333,1.902,18,1,64,2,12.632,1,0.368,1.12,180,0,0,0.7392,0,0.0,0.5,0,2022,3,0,0.7391525603900467
111,2022,2,18,2,18,200,7,11.111,9.5,1.611,12,1,64,2,11.7,0,0.35,1.12,180,0,0,0.6919,0,0.0,0.5,0,2022,3,0,0.6918726827327845
111,2022,2,19,2,19,212,7,11.158,7.0,4.158,6,1,64,2,12.0,0,0.35,1.12,180,0,0,0.9451,0,0.0,0.5,0,2022,3,0,0.9451279285153921
112,2022,1,1,0,1,24,0,24.0,24.0,0.0,114,0,79,0,20.571,0,0.571,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,2,0,2,38,0,19.0,19.0,0.0,108,0,79,0,17.538,0,0.462,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,3,0,3,52,0,17.333,17.333,0.0,102,0,79,0,16.421,0,0.421,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,4,0,4,57,0,14.25,14.25,0.0,96,0,79,0,11.0,0,0.222,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,5,0,5,63,0,12.6,12.6,0.0,90,0,79,0,8.333,0,0.111,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,6,1,6,79,0,13.167,13.167,0.0,84,0,79,0,9.0,0,0.167,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,10,0,0.98
112,2022,1,7,1,7,90,1,12.857,12.857,0.0,78,0,79,0,11.0,1,0.278,1.08,176,0,0,0.98,0,0.0,0.5,0,2022,9,0,0.98
112,2022,1,8,1,8,100,3,12.5,12.5,0.0,72,0,79,0,12.333,3,0.389,1.08,176,0,0,0.9747,0,0.0,0.5,0,2022,7,0,0.9746672967731284
112,2022,1,9,1,9,107,3,11.889,11.889,0.0,66,0,79,0,9.333,3,0.278,1.08,176,0,0,0.9508,0,0.0,0.5,0,2022,7,0,0.9508275872468411
112,2022,1,10,1,10,122,3,12.2,12.2,0.0,60,0,79,0,10.667,2,0.278,1.08,176,0,0,0.9622,0,0.0,0.5,0,2022,7,0,0.9622395073590697
112,2022,1,11,1,11,129,3,11.727,11.727,0.0,54,0,79,0,9.667,0,0.222,1.08,176,0,0,0.937,0,0.0,0.5,0,2022,7,0,0.9369944502445355
112,2022,1,12,1,12,137,3,11.417,11.417,0.0,48,0,79,0,9.474,0,0.211,1.08,176,0,0,0.9115,0,0.0,0.5,0,2022,7,0,0.9114928169105582
112,2022,1,13,1,13,157,3,12.077,12.077,0.0,42,0,79,0,11.053,0,0.316,1.08,176,0,0,0.951,0,0.0,0.5,0,2022,7,0,0.9509712478117497
112,2022,1,14,1,14,166,3,11.857,11.857,0.0,36,0,79,0,11.684,0,0.316,1.08,176,0,0,0.9365,0,0.0,0.5,0,2022,7,0,0.9365359488588869
112,2022,1,15,2,15,175,3,11.667,11.667,0.0,30,0,79,0,12.667,0,0.389,1.08,176,0,0,0.9206,0,0.0,0.5,0,2022,7,0,0.9205614508160216
112,2022,1,16,2,16,189,3,11.812,11.812,0.0,24,0,79,0,10.667,0,0.333,1.08,176,0,0,0.9277,0,0.0,0.5,0,2022,7,0,0.927674221364676
112,2022,1,17,2,17,198,4,11.647,11.647,0.0,18,0,79,0,10.667,1,0.389,1.08,176,0,0,0.9119,0,0.0,0.5,0,2022,6,0,0.9118811771013772
112,2022,1,18,2,18,215,4,11.944,11.944,0.0,12,0,79,0,13.333,1,0.444,1.08,176,0,0,0.9302,0,0.0,0.5,0,2022,6,0,0.9302152171234199
112,2022,1,19,2,19,233,4,12.263,12.263,0.0,6,0,79,0,13.895,1,0.421,1.08,176,0,0,0.9459,0,0.0,0.5,0,2022,6,0,0.9459464391337752
112,2022,2,1,0,1,14,1,14.0,11.947,2.053,114,1,64,3,14.0,1,0.333,1.08,176,0,0,0.931,0,0.0,0.5,0,2022,9,0,0.9309969479733273
112,2022,2,2,0,2,28,1,14.0,11.833,2.167,108,1,64,3,14.0,1,0.333,1.08,176,0,0,0.9366,0,0.0,0.5,0,2022,9,0,0.9366321111788097
112,2022,2,3,0,3,33,1,11.0,12.235,-1.235,102,1,64,3,11.0,1,0.222,1.08,176,0,0,0.4929,0,0.0,0.5,0,2022,9,0,0.4929416453931068
112,2022,2,4,0,4,46,1,11.5,12.188,-0.688,96,1,64,3,10.667,0,0.278,1.08,176,0,0,0.6011,0,0.0,0.5,0,2022,9,0,0.6010878788483698
112,2022,2,5,0,5,51,1,10.2,12.667,-2.467,90,1,64,3,7.667,0,0.222,1.08,176,0,0,0.2663,0,0.0,0.5,0,2022,9,0,0.26632801896433617
112,2022,2,6,1,6,64,3,10.667,12.643,-1.976,84,1,64,3,10.333,2,0.333,1.08,176,0,0,0.2496,0,0.0,0.5,0,2022,7,0,0.24956148943560436
112,2022,2,7,1,7,82,4,11.714,12.231,-0.516,78,1,64,3,12.0,3,0.333,1.08,176,0,0,0.4568,0,0.0,0.5,0,2022,6,0,0.4568111920245493
112,2022,2,8,1,8,93,4,11.625,12.333,-0.708,72,1,64,3,14.0,3,0.333,1.08,176,0,0,0.4191,0,0.0,0.5,0,2022,6,0,0.4190518948515417
112,2022,2,9,1,9,102,5,11.333,12.636,-1.303,66,1,64,3,12.667,2,0.278,1.08,176,0,0,0.2607,0,0.0,0.5,0,2022,5,0,0.26068250562346007
112,2022,2,10,1,10,112,5,11.2,12.9,-1.7,60,1,64,3,10.0,1,0.167,1.08,176,0,0,0.2042,0,0.0,0.5,0,2022,5,0,0.20424030228409187
112,2022,2,11,1,11,124,5,11.273,13.0,-1.727,54,1,64,3,9.789,1,0.211,1.08,176,0,0,0.2007,0,0.0,0.5,0,2022,5,0,0.20071715051915373
112,2022,2,12,1,12,128,5,10.667,14.125,-3.458,48,1,64,3,8.211,0,0.158,1.08,176,0,0,0.0592,0,0.0,0.5,0,2022,5,0,0.05915225196352846
112,2022,2,13,1,13,140,5,10.769,14.429,-3.659,42,1,64,3,8.842,0,0.211,1.08,176,0,0,0.0508,0,0.0,0.5,0,2022,5,0,0.050812087181978625
112,2022,2,14,1,14,158,5,11.286,13.833,-2.548,36,1,64,3,11.333,0,0.278,1.08,176,0,0,0.1153,0,0.0,0.5,0,2022,5,0,0.1152608293082289
112,2022,2,15,2,15,163,7,10.867,15.6,-4.733,30,1,64,3,11.667,2,0.333,1.08,176,0,0,0.02,0,0.0,0.5,0,2022,3,0,0.02
112,2022,2,16,2,16,183,7,11.438,14.5,-3.062,24,1,64,3,14.333,2,0.444,1.08,176,0,0,0.0507,0,0.0,0.5,0,2022,3,0,0.050690324931250655
112,2022,2,17,2,17,193,7,11.353,16.0,-4.647,18,1,64,3,11.053,2,0.316,1.08,176,0,0,0.02,0,0.0,0.5,0,2022,3,0,0.02
112,2022,2,18,2,18,205,7,11.389,18.0,-6.611,12,1,64,3,13.263,0,0.368,1.08,176,0,0,0.02,0,0.0,0.5,0,2022,3,0,0.02
112,2022,2,19,2,19,229,7,12.053,12.0,0.053,6,1,64,3,14.526,0,0.368,1.08,176,0,0,0.3922,0,0.0,0.5,0,2022,3,0,0.3922427254932299
113,2022,1,1,0,1,11,1,11.0,11.0,0.0,114,0,63,3,9.429,1,0.143,1.05,175,0,0,0.9117,0,0.0,0.5,0,2022,9,0,0.9117345393130626
113,2022,1,2,0,2,24,2,12.0,12.0,0.0,108,0,63,3,11.077,2,0.231,1.05,175,0,0,0.9662,0,0.0,0.5,0,2022,8,0,0.9661866062193256
113,2022,1,3,0,3,41,2,13.667,13.667,0.0,102,0,63,3,12.947,2,0.263,1.05,175,0,0,0.98,0,0.0,0.5,0,2022,8,0,0.98
113,2022,1,4,0,4,42,3,10.5,10.5,0.0,96,0,63,3,10.333,2,0.222,1.05,175,0,0,0.8497,0,0.0,0.5,0,2022,7,0,0.8497319183976322
113,2022,1,5,0,5,49,3,9.8,9.8,0.0,90,0,63,3,8.333,1,0.111,1.05,175,0,0,0.7271,0,0.0,0.5,0,2022,7,0,0.7271082163411294
113,2022,1,6,1,6,63,3,10.5,10.5,0.0,84,0,63,3,7.333,1,0.111,1.05,175,0,0,0.8429,0,0.0,0.5,0,2022,7,0,0.8429045311145472
113,2022,1,7,1,7,70,3,10.0,10.0,0.0,78,0,63,3,8.842,0,0.158,1.05,175,0,0,0.7572,0,0.0,0.5,0,2022,7,0,0.75722034035404
113,2022,1,8,1,8,82,3,10.25,10.25,0.0,72,0,63,3,10.421,0,0.263,1.05,175,0,0,0.7974,0,0.0,0.5,0,2022,7,0,0.7973801535688696
113,2022,1,9,1,9,99,4,11.0,11.0,0.0,66,0,63,3,11.368,1,0.316,1.05,175,0,0,0.8924,0,0.0,0.5,0,2022,6,0,0.8923525736048235
113,2022,1,10,1,10,115,5,11.5,11.5,0.0,60,0,63,3,15.0,2,0.389,1.05,175,0,0,0.9309,0,0.0,0.5,0,2022,5,0,0.9308615796566533
113,2022,1,11,1,11,133,5,12.091,12.091,0.0,54,0,63,3,17.0,2,0.5,1.05,175,0,0,0.9599,0,0.0,0.5,0,2022,5,0,0.9599000680305947
113,2022,1,12,1,12,144,5,12.0,12.0,0.0,48,0,63,3,15.0,1,0.389,1.05,175,0,0,0.9549,0,0.0,0.5,0,2022,5,0,0.9548903360198039
113,2022,1,13,1,13,158,5,12.154,12.154,0.0,42,0,63,3,14.333,0,0.389,1.05,175,0,0,0.96,0,0.0,0.5,0,2022,5,0,0.9600377927171939
113,2022,1,14,1,14,168,6,12.0,12.0,0.0,36,0,63,3,11.667,1,0.222,1.05,175,0,0,0.9522,0,0.0,0.5,0,2022,4,0,0.9522341494809804
113,2022,1,15,2,15,184,6,12.267,12.267,0.0,30,0,63,3,13.333,1,0.278,1.05,175,0,0,0.962,0,0.0,0.5,0,2022,4,0,0.9620391580043879
113,2022,1,16,2,16,195,6,12.188,12.188,0.0,24,0,63,3,12.333,1,0.278,1.05,175,0,0,0.9578,0,0.0,0.5,0,2022,4,0,0.9577861030451017
113,2022,1,17,2,17,206,7,12.118,12.118,0.0,18,0,63,3,12.667,1,0.278,1.05,175,0,0,0.9535,0,0.0,0.5,0,2022,3,0,0.9535151744258505
113,2022,1,18,2,18,232,8,12.889,12.889,0.0,12,0,63,3,16.0,2,0.389,1.05,175,0,0,0.9774,0,0.0,0.5,0,2022,2,0,0.9773754072419378
113,2022,1,19,2,19,246,8,12.947,12.947,0.0,6,0,63,3,17.0,2,0.389,1.05,175,0,0,0.978,0,0.0,0.5,0,2022,2,0,0.9779519600643496
113,2022,2,1,0,1,12,0,12.0,13.0,-1.0,114,1,76,1,12.0,0,0.333,1.05,175,0,0,0.5987,0,0.0,0.5,0,2022,10,0,0.598687660112452
113,2022,2,2,0,2,18,1,9.0,13.389,-4.389,108,1,76,1,9.0,1,0.25,1.05,175,0,0,0.0724,0,0.0,0.5,0,2022,9,0,0.07235187538216184
113,2022,2,3,0,3,38,1,12.667,13.0,-0.333,102,1,76,1,12.0,1,0.316,1.05,175,0,0,0.6667,0,0.0,0.5,0,2022,9,0,0.666708032666123
113,2022,2,4,0,4,54,1,13.5,12.812,0.688,96,1,76,1,13.263,1,0.316,1.05,175,0,0,0.8191,0,0.0,0.5,0,2022,9,0,0.819061206847858
113,2022,2,5,0,5,67,1,13.4,12.8,0.6,90,1,76,1,15.474,0,0.421,1.05,175,0,0,0.8085,0,0.0,0.5,0,2022,9,0,0.8084546514385325
113,2022,2,6,1,6,76,1,12.667,13.071,-0.405,84,1,76,1,12.0,0,0.316,1.05,175,0,0,0.6539,0,0.0,0.5,0,2022,9,0,0.653891805608293
113,2022,2,7,1,7,101,1,14.429,12.154,2.275,78,1,76,1,13.429,0,0.381,1.05,175,0,0,0.9416,0,0.0,0.5,0,2022,9,0,0.9415733548677996
113,2022,2,8,1,8,113,1,14.125,12.167,1.958,72,1,76,1,13.143,0,0.333,1.05,175,0,0,0.926,0,0.0,0.5,0,2022,9,0,0.9259902364659206
113,2022,2,9,1,9,133,1,14.778,11.455,3.323,66,1,76,1,17.1,0,0.45,1.05,175,0,0,0.9739,0,0.0,0.5,0,2022,9,0,0.9738799763486636
